WELL,DEPT,SSTVD,Z,NEU,GGKP
24,3031.3884,2137.5564587077,-2137.5564587077,0.2017,2.32
24,3031.5408,2137.65207072283,-2137.65207072283,0.2001,2.32
24,3031.6932,2137.74768273796,-2137.74768273796,0.2,2.36
24,3031.8456,2137.84329475309,-2137.84329475309,0.2031,2.37
24,3031.998,2137.93890676822,-2137.93890676822,0.2084,2.36
24,3032.1504,2138.03451878335,-2138.03451878335,0.2102,2.35
24,3032.3028,2138.13013079848,-2138.13013079848,0.2044,2.38
24,3032.4552,2138.22574281361,-2138.22574281361,0.1971,2.36
24,3032.6076,2138.32135482875,-2138.32135482875,0.1945,2.36
24,3032.76,2138.41696684388,-2138.41696684388,0.1953,2.34
24,3032.9124,2138.51257885901,-2138.51257885901,0.1967,2.32
24,3033.0648,2138.60819087414,-2138.60819087414,0.1986,2.36
24,3033.2172,2138.70380288927,-2138.70380288927,0.2009,2.35
24,3033.3696,2138.7994149044,-2138.7994149044,0.2002,2.33
24,3033.522,2138.89502691953,-2138.89502691953,0.1957,2.33
24,3033.6744,2138.99063893466,-2138.99063893466,0.1914,2.32
24,3033.8268,2139.08625094979,-2139.08625094979,0.19,2.34
24,3033.9792,2139.18186296492,-2139.18186296492,0.192,2.37
24,3034.1316,2139.27747498005,-2139.27747498005,0.1962,2.33
24,3034.284,2139.37308699518,-2139.37308699518,0.2012,2.32
24,3034.4364,2139.46869901031,-2139.46869901031,0.2053,2.39
24,3034.5888,2139.56431102544,-2139.56431102544,0.2073,2.38
24,3034.7412,2139.65992304057,-2139.65992304057,0.2061,2.32
24,3034.8936,2139.7555350557,-2139.7555350557,0.2028,2.31
24,3035.046,2139.85114707084,-2139.85114707084,0.2018,2.31
24,3035.1984,2139.94657311128,-2139.94657311128,0.2046,2.31
24,3035.3508,2140.04197266359,-2140.04197266359,0.2059,2.37
24,3035.5032,2140.13737221589,-2140.13737221589,0.204,2.35
24,3035.6556,2140.23277176819,-2140.23277176819,0.2047,2.36
24,3035.808,2140.32817132049,-2140.32817132049,0.2076,2.36
24,3035.9604,2140.42357087279,-2140.42357087279,0.2076,2.35
24,3036.1128,2140.51897042509,-2140.51897042509,0.2039,2.29
24,3036.2652,2140.61436997739,-2140.61436997739,0.2007,2.33
24,3036.4176,2140.70976952969,-2140.70976952969,0.2016,2.31
24,3036.57,2140.80516908199,-2140.80516908199,0.2058,2.31
24,3036.7224,2140.90056863429,-2140.90056863429,0.2081,2.32
24,3036.8748,2140.9959681866,-2140.9959681866,0.2041,2.29
24,3037.0272,2141.0913677389,-2141.0913677389,0.193,2.27
24,3037.1796,2141.1867672912,-2141.1867672912,0.1746,2.38
24,3037.332,2141.2821668435,-2141.2821668435,0.1519,2.51
24,3037.4844,2141.3775663958,-2141.3775663958,0.1289,2.51
24,3037.6368,2141.4729659481,-2141.4729659481,0.1114,2.49
24,3037.7892,2141.5683655004,-2141.5683655004,0.1041,2.47
24,3037.9416,2141.6637650527,-2141.6637650527,0.1049,2.47
24,3038.094,2141.759164605,-2141.759164605,0.1097,2.46
24,3038.2464,2141.85456415731,-2141.85456415731,0.1142,2.52
24,3038.3988,2141.94996370961,-2141.94996370961,0.1175,2.53
24,3038.5512,2142.04536326191,-2142.04536326191,0.1199,2.5
24,3038.7036,2142.14076281421,-2142.14076281421,0.122,2.47
24,3038.856,2142.23616236651,-2142.23616236651,0.124,2.47
24,3039.0084,2142.33156191881,-2142.33156191881,0.1208,2.45
24,3039.1608,2142.42696147111,-2142.42696147111,0.1048,2.44
24,3039.3132,2142.52236102341,-2142.52236102341,0.0806,2.41
24,3039.4656,2142.61776057571,-2142.61776057571,0.0606,2.55
24,3039.618,2142.71316012801,-2142.71316012801,0.052,2.6
24,3039.7704,2142.80855968032,-2142.80855968032,0.0544,2.58
24,3039.9228,2142.90395923262,-2142.90395923262,0.0628,2.61
24,3040.0752,2142.99935878492,-2142.99935878492,0.0752,2.6
24,3040.2276,2143.09475833722,-2143.09475833722,0.0893,2.55
24,3040.38,2143.19015788952,-2143.19015788952,0.1051,2.58
24,3040.5324,2143.28555744182,-2143.28555744182,0.1229,2.55
24,3040.6848,2143.38095699412,-2143.38095699412,0.1421,2.59
24,3040.8372,2143.47635654642,-2143.47635654642,0.1596,2.61
24,3040.9896,2143.57175609872,-2143.57175609872,0.1722,2.46
24,3041.142,2143.66715565103,-2143.66715565103,0.1801,2.43
24,3041.2944,2143.76241255675,-2143.76241255675,0.1849,2.42
24,3041.4468,2143.85759876913,-2143.85759876913,0.188,2.38
24,3041.5992,2143.9527849815,-2143.9527849815,0.1907,2.38
24,3041.7516,2144.04797119388,-2144.04797119388,0.1967,2.4
24,3041.904,2144.14315740625,-2144.14315740625,0.2034,2.45
24,3042.0564,2144.23834361863,-2144.23834361863,0.2021,2.4
24,3042.2088,2144.33352983101,-2144.33352983101,0.1959,2.33
24,3042.3612,2144.42871604338,-2144.42871604338,0.1898,2.34
24,3042.5136,2144.52390225576,-2144.52390225576,0.1854,2.35
24,3042.666,2144.61908846813,-2144.61908846813,0.1815,2.33
24,3042.8184,2144.71427468051,-2144.71427468051,0.1779,2.33
24,3042.9708,2144.80946089289,-2144.80946089289,0.1765,2.34
24,3043.1232,2144.90464710526,-2144.90464710526,0.1777,2.32
24,3043.2756,2144.99983331764,-2144.99983331764,0.18,2.37
24,3043.428,2145.09501953001,-2145.09501953001,0.1812,2.33
24,3043.5804,2145.19020574239,-2145.19020574239,0.1813,2.35
24,3043.7328,2145.28539195477,-2145.28539195477,0.1818,2.32
24,3043.8852,2145.38057816714,-2145.38057816714,0.1839,2.32
24,3044.0376,2145.47576437952,-2145.47576437952,0.1862,2.35
24,3044.19,2145.57095059189,-2145.57095059189,0.1862,2.31
24,3044.3424,2145.66613680427,-2145.66613680427,0.1838,2.33
24,3044.4948,2145.76132301665,-2145.76132301665,0.182,2.32
24,3044.6472,2145.85650922902,-2145.85650922902,0.1832,2.37
24,3044.7996,2145.9516954414,-2145.9516954414,0.1861,2.37
24,3044.952,2146.04688165377,-2146.04688165377,0.1879,2.36
24,3045.1044,2146.14206786615,-2146.14206786615,0.1882,2.33
24,3045.2568,2146.23725407853,-2146.23725407853,0.1874,2.34
24,3045.4092,2146.3324402909,-2146.3324402909,0.1855,2.36
24,3045.5616,2146.42762650328,-2146.42762650328,0.1831,2.35
24,3045.714,2146.52281271565,-2146.52281271565,0.1817,2.39
24,3045.8664,2146.61799892803,-2146.61799892803,0.1824,2.35
24,3046.0188,2146.71318514041,-2146.71318514041,0.1846,2.31
24,3046.1712,2146.80837135278,-2146.80837135278,0.1871,2.35
24,3046.3236,2146.90355756516,-2146.90355756516,0.1885,2.38
24,3046.476,2146.99874377753,-2146.99874377753,0.1894,2.37
24,3046.6284,2147.09392998991,-2147.09392998991,0.1895,2.33
24,3046.7808,2147.18911620229,-2147.18911620229,0.1878,2.32
24,3046.9332,2147.28430241466,-2147.28430241466,0.1859,2.29
24,3047.0856,2147.37948862704,-2147.37948862704,0.186,2.28
24,3047.238,2147.47467483942,-2147.47467483942,0.188,2.28
24,3047.3904,2147.56977448285,-2147.56977448285,0.1898,2.34
24,3047.5428,2147.66477329313,-2147.66477329313,0.19,2.36
24,3047.6952,2147.75977210342,-2147.75977210342,0.1882,2.37
24,3047.8476,2147.8547709137,-2147.8547709137,0.1856,2.31
24,3048.0,2147.94976972399,-2147.94976972399,0.185,2.36
24,3048.1524,2148.04476853428,-2148.04476853428,0.1867,2.34
24,3048.3048,2148.13976734456,-2148.13976734456,0.1869,2.33
24,3048.4572,2148.23476615485,-2148.23476615485,0.1855,2.31
24,3048.6096,2148.32976496513,-2148.32976496513,0.1869,2.3
24,3048.762,2148.42476377542,-2148.42476377542,0.1925,2.31
24,3048.9144,2148.5197625857,-2148.5197625857,0.1999,2.33
24,3049.0668,2148.61476139599,-2148.61476139599,0.2068,2.36
24,3049.2192,2148.70976020628,-2148.70976020628,0.2111,2.44
24,3049.3716,2148.80475901656,-2148.80475901656,0.213,2.53
24,3049.524,2148.89975782685,-2148.89975782685,0.2173,2.55
24,3049.6764,2148.99475663713,-2148.99475663713,0.229,2.53
24,3049.8288,2149.08975544742,-2149.08975544742,0.2435,2.58
24,3049.9812,2149.1847542577,-2149.1847542577,0.2519,2.59
24,3050.1336,2149.27975306799,-2149.27975306799,0.2522,2.55
24,3050.286,2149.37475187827,-2149.37475187827,0.2501,2.54
24,3050.4384,2149.46975068856,-2149.46975068856,0.2506,2.57
24,3050.5908,2149.56474949885,-2149.56474949885,0.251,2.58
24,3050.7432,2149.65974830913,-2149.65974830913,0.2461,2.59
24,3050.8956,2149.75474711942,-2149.75474711942,0.2336,2.48
24,3051.048,2149.8497459297,-2149.8497459297,0.2164,2.34
24,3051.2004,2149.94474473999,-2149.94474473999,0.2001,2.39
24,3051.3528,2150.03974355028,-2150.03974355028,0.1904,2.34
24,3051.5052,2150.13474236056,-2150.13474236056,0.1889,2.37
24,3051.6576,2150.22974117085,-2150.22974117085,0.1912,2.44
24,3051.81,2150.32473998113,-2150.32473998113,0.1975,2.5
24,3051.9624,2150.41973879142,-2150.41973879142,0.2093,2.52
24,3052.1148,2150.5147376017,-2150.5147376017,0.2219,2.54
24,3052.2672,2150.60973641199,-2150.60973641199,0.2293,2.55
24,3052.4196,2150.70473522227,-2150.70473522227,0.2315,2.57
24,3052.572,2150.79973403256,-2150.79973403256,0.2312,2.58
24,3052.7244,2150.89473284285,-2150.89473284285,0.2302,2.64
24,3052.8768,2150.98973165313,-2150.98973165313,0.227,2.62
24,3053.0292,2151.08473046342,-2151.08473046342,0.2205,2.6
24,3053.1816,2151.1797292737,-2151.1797292737,0.2125,2.56
24,3053.334,2151.27472808399,-2151.27472808399,0.2057,2.54
24,3053.4864,2151.36969369995,-2151.36969369995,0.2016,2.46
24,3053.6388,2151.46453140145,-2151.46453140145,0.2001,2.39
24,3053.7912,2151.55936910296,-2151.55936910296,0.2015,2.43
24,3053.9436,2151.65420680447,-2151.65420680447,0.2041,2.49
24,3054.096,2151.74904450597,-2151.74904450597,0.2045,2.43
24,3054.2484,2151.84388220748,-2151.84388220748,0.1999,2.4
24,3054.4008,2151.93871990899,-2151.93871990899,0.1922,2.34
24,3054.5532,2152.03355761049,-2152.03355761049,0.1886,2.39
24,3054.7056,2152.128395312,-2152.128395312,0.194,2.45
24,3054.858,2152.22323301351,-2152.22323301351,0.2013,2.45
24,3055.0104,2152.31807071501,-2152.31807071501,0.2054,2.43
24,3055.1628,2152.41290841652,-2152.41290841652,0.2064,2.44
24,3055.3152,2152.50774611803,-2152.50774611803,0.2049,2.45
24,3055.4676,2152.60258381953,-2152.60258381953,0.199,2.45
24,3055.62,2152.69742152104,-2152.69742152104,0.1895,2.45
24,3055.7724,2152.79225922255,-2152.79225922255,0.181,2.49
24,3055.9248,2152.88709692405,-2152.88709692405,0.1774,2.46
24,3056.0772,2152.98193462556,-2152.98193462556,0.1801,2.46
24,3056.2296,2153.07677232707,-2153.07677232707,0.1851,2.5
24,3056.382,2153.17161002858,-2153.17161002858,0.189,2.47
24,3056.5344,2153.26644773008,-2153.26644773008,0.1904,2.46
24,3056.6868,2153.36128543159,-2153.36128543159,0.1899,2.51
24,3056.8392,2153.4561231331,-2153.4561231331,0.189,2.49
24,3056.9916,2153.5509608346,-2153.5509608346,0.1884,2.52
24,3057.144,2153.64579853611,-2153.64579853611,0.1881,2.55
24,3057.2964,2153.74063623762,-2153.74063623762,0.1868,2.55
24,3057.4488,2153.83547393912,-2153.83547393912,0.1847,2.52
24,3057.6012,2153.93031164063,-2153.93031164063,0.1834,2.56
25,2599.944,2130.46819541518,-2130.46819541518,0.1859,2.44
25,2600.0964,2130.61915271094,-2130.61915271094,0.1927,2.38
25,2600.2488,2130.7701100067,-2130.7701100067,0.2057,2.35
25,2600.4012,2130.92106730246,-2130.92106730246,0.2179,2.34
25,2600.5536,2131.07202459822,-2131.07202459822,0.2219,2.34
25,2600.706,2131.22298189398,-2131.22298189398,0.2255,2.35
25,2600.8584,2131.37393918975,-2131.37393918975,0.2295,2.36
25,2601.0108,2131.52489648551,-2131.52489648551,0.2312,2.36
25,2601.1632,2131.67585378127,-2131.67585378127,0.226,2.36
25,2601.3156,2131.82681107703,-2131.82681107703,0.2204,2.36
25,2601.468,2131.97776837279,-2131.97776837279,0.2149,2.35
25,2601.6204,2132.12872566855,-2132.12872566855,0.2122,2.33
25,2601.7728,2132.27968296431,-2132.27968296431,0.2137,2.33
25,2601.9252,2132.43064026007,-2132.43064026007,0.2118,2.34
25,2602.0776,2132.58159755583,-2132.58159755583,0.2107,2.37
25,2602.23,2132.73255485159,-2132.73255485159,0.2064,2.4
25,2602.3824,2132.88351214735,-2132.88351214735,0.2001,2.42
25,2602.5348,2133.0344694431,-2133.0344694431,0.1909,2.43
25,2602.6872,2133.18542673888,-2133.18542673888,0.1839,2.43
25,2602.8396,2133.33638403464,-2133.33638403464,0.1852,2.42
25,2602.992,2133.4873413304,-2133.4873413304,0.1906,2.41
25,2603.1444,2133.63829862616,-2133.63829862616,0.1993,2.4
25,2603.2968,2133.78925592192,-2133.78925592192,0.2098,2.39
25,2603.4492,2133.94021321768,-2133.94021321768,0.2207,2.38
25,2603.6016,2134.09117051344,-2134.09117051344,0.229,2.36
25,2603.754,2134.2421278092,-2134.2421278092,0.2323,2.34
25,2603.9064,2134.39308510496,-2134.39308510496,0.2286,2.33
25,2604.0588,2134.54404240071,-2134.54404240071,0.2228,2.34
25,2604.2112,2134.69499969647,-2134.69499969647,0.2173,2.36
25,2604.3636,2134.84595699225,-2134.84595699225,0.2175,2.4
25,2604.516,2134.99691428801,-2134.99691428801,0.2178,2.43
25,2604.6684,2135.14787158377,-2135.14787158377,0.2181,2.46
25,2604.8208,2135.29882887953,-2135.29882887953,0.2197,2.45
25,2604.9732,2135.44978617529,-2135.44978617529,0.2265,2.44
25,2605.1256,2135.60074347105,-2135.60074347105,0.229,2.42
25,2605.278,2135.75170076681,-2135.75170076681,0.2259,2.4
25,2605.4304,2135.90265806257,-2135.90265806257,0.2207,2.38
25,2605.5828,2136.05361535832,-2136.05361535832,0.2159,2.37
25,2605.7352,2136.20457265408,-2136.20457265408,0.2096,2.35
25,2605.8876,2136.35552994984,-2136.35552994984,0.1917,2.36
25,2606.04,2136.50648724562,-2136.50648724562,0.1686,2.39
25,2606.1924,2136.65744454138,-2136.65744454138,0.1501,2.44
25,2606.3448,2136.80840183714,-2136.80840183714,0.1318,2.51
25,2606.4972,2136.9593591329,-2136.9593591329,0.1133,2.57
25,2606.6496,2137.11031642866,-2137.11031642866,0.0931,2.58
25,2606.802,2137.26127372442,-2137.26127372442,0.0842,2.59
25,2606.9544,2137.41223102018,-2137.41223102018,0.1003,2.58
25,2607.1068,2137.56318831593,-2137.56318831593,0.1178,2.58
25,2607.2592,2137.71414561169,-2137.71414561169,0.1247,2.57
25,2607.4116,2137.86510290745,-2137.86510290745,0.1203,2.54
25,2607.564,2138.01606020321,-2138.01606020321,0.1183,2.48
25,2607.7164,2138.16701749897,-2138.16701749897,0.1418,2.41
25,2607.8688,2138.31797479475,-2138.31797479475,0.1712,2.36
25,2608.0212,2138.46893209051,-2138.46893209051,0.2016,2.33
25,2608.1736,2138.61988938627,-2138.61988938627,0.2052,2.32
25,2608.326,2138.77084668203,-2138.77084668203,0.2134,2.32
25,2608.4784,2138.92180397779,-2138.92180397779,0.221,2.33
25,2608.6308,2139.07276127354,-2139.07276127354,0.225,2.34
25,2608.7832,2139.2237185693,-2139.2237185693,0.2209,2.33
25,2608.9356,2139.37467586506,-2139.37467586506,0.2138,2.33
25,2609.088,2139.52563316082,-2139.52563316082,0.2061,2.33
25,2609.2404,2139.67659045658,-2139.67659045658,0.2018,2.33
25,2609.3928,2139.82754775234,-2139.82754775234,0.2002,2.33
25,2609.5452,2139.97850504812,-2139.97850504812,0.203,2.33
25,2609.6976,2140.12946234388,-2140.12946234388,0.207,2.34
25,2609.85,2140.28041963964,-2140.28041963964,0.2115,2.33
25,2610.0024,2140.4313769354,-2140.4313769354,0.2189,2.33
25,2610.1548,2140.58233423115,-2140.58233423115,0.2228,2.32
25,2610.3072,2140.73329152691,-2140.73329152691,0.2222,2.32
25,2610.4596,2140.88424882267,-2140.88424882267,0.2143,2.32
25,2610.612,2141.03520611843,-2141.03520611843,0.2087,2.33
25,2610.7644,2141.18616341419,-2141.18616341419,0.2085,2.34
25,2610.9168,2141.33712070995,-2141.33712070995,0.2103,2.33
25,2611.0692,2141.48807800571,-2141.48807800571,0.2067,2.33
25,2611.2216,2141.63903530149,-2141.63903530149,0.2058,2.33
25,2611.374,2141.78999259725,-2141.78999259725,0.206,2.32
25,2611.5264,2141.94094989301,-2141.94094989301,0.212,2.33
25,2611.6788,2142.09190718876,-2142.09190718876,0.2191,2.32
25,2611.8312,2142.24286448452,-2142.24286448452,0.2219,2.32
25,2611.9836,2142.39382178028,-2142.39382178028,0.2156,2.31
25,2612.136,2142.54477907604,-2142.54477907604,0.2097,2.31
25,2612.2884,2142.6957363718,-2142.6957363718,0.21,2.29
25,2612.4408,2142.84669366756,-2142.84669366756,0.2132,2.29
25,2612.5932,2142.99765096332,-2142.99765096332,0.216,2.29
25,2612.7456,2143.14860825908,-2143.14860825908,0.2118,2.28
25,2612.898,2143.29956555484,-2143.29956555484,0.2071,2.28
25,2613.0504,2143.45052285062,-2143.45052285062,0.2069,2.31
25,2613.2028,2143.60148014637,-2143.60148014637,0.2098,2.38
25,2613.3552,2143.75243744213,-2143.75243744213,0.2182,2.46
25,2613.5076,2143.90339473789,-2143.90339473789,0.2234,2.54
25,2613.66,2144.05435203365,-2144.05435203365,0.2235,2.57
25,2613.8124,2144.20530932941,-2144.20530932941,0.2225,2.58
25,2613.9648,2144.35626662517,-2144.35626662517,0.225,2.58
25,2614.1172,2144.50722392093,-2144.50722392093,0.2271,2.58
25,2614.2696,2144.65818121669,-2144.65818121669,0.2248,2.57
25,2614.422,2144.80913851245,-2144.80913851245,0.2161,2.56
25,2614.5744,2144.96009580821,-2144.96009580821,0.209,2.53
25,2614.7268,2145.11105310398,-2145.11105310398,0.2062,2.5
26,2212.9024,2119.29563779061,-2119.29563779061,0.2277,2.54
26,2213.0548,2119.4480090272,-2119.4480090272,0.2296,2.54
26,2213.2072,2119.60038026379,-2119.60038026379,0.2312,2.55
26,2213.3596,2119.75275150038,-2119.75275150038,0.2333,2.55
26,2213.512,2119.90512273698,-2119.90512273698,0.237,2.55
26,2213.6644,2120.05749397357,-2120.05749397357,0.2398,2.55
26,2213.8168,2120.20986521016,-2120.20986521016,0.2387,2.54
26,2213.9692,2120.36223644675,-2120.36223644675,0.2345,2.52
26,2214.1216,2120.51460768334,-2120.51460768334,0.2312,2.5
26,2214.274,2120.66697891993,-2120.66697891993,0.2294,2.47
26,2214.4264,2120.81935015652,-2120.81935015652,0.2269,2.45
26,2214.5788,2120.97172139311,-2120.97172139311,0.223,2.43
26,2214.7312,2121.1240926297,-2121.1240926297,0.2214,2.43
26,2214.8836,2121.27646386629,-2121.27646386629,0.2249,2.46
26,2215.036,2121.42883537109,-2121.42883537109,0.2289,2.5
26,2215.1884,2121.5812077431,-2121.5812077431,0.2292,2.54
26,2215.3408,2121.7335801151,-2121.7335801151,0.2272,2.54
26,2215.4932,2121.8859524871,-2121.8859524871,0.2263,2.53
26,2215.6456,2122.0383248591,-2122.0383248591,0.2242,2.49
26,2215.798,2122.1906972311,-2122.1906972311,0.2193,2.43
26,2215.9504,2122.34306960311,-2122.34306960311,0.2152,2.37
26,2216.1028,2122.49544197511,-2122.49544197511,0.2144,2.33
26,2216.2552,2122.64781434711,-2122.64781434711,0.2139,2.31
26,2216.4076,2122.80018671911,-2122.80018671911,0.2112,2.3
26,2216.56,2122.95255909111,-2122.95255909111,0.2076,2.29
26,2216.7124,2123.10493146312,-2123.10493146312,0.2051,2.29
26,2216.8648,2123.25730383512,-2123.25730383512,0.2039,2.29
26,2217.0172,2123.40967620712,-2123.40967620712,0.2027,2.29
26,2217.1696,2123.56204857912,-2123.56204857912,0.1999,2.3
26,2217.322,2123.71442095112,-2123.71442095112,0.1963,2.31
26,2217.4744,2123.86679332312,-2123.86679332312,0.193,2.31
26,2217.6268,2124.01916569513,-2124.01916569513,0.1984,2.31
26,2217.7792,2124.17153806713,-2124.17153806713,0.2062,2.31
26,2217.9316,2124.32391043913,-2124.32391043913,0.2033,2.31
26,2218.084,2124.47628281113,-2124.47628281113,0.2008,2.32
26,2218.2364,2124.62865518313,-2124.62865518313,0.2021,2.32
26,2218.3888,2124.78102755514,-2124.78102755514,0.2007,2.32
26,2218.5412,2124.93339992714,-2124.93339992714,0.1897,2.34
26,2218.6936,2125.08577229914,-2125.08577229914,0.1692,2.38
26,2218.846,2125.23814467114,-2125.23814467114,0.1496,2.43
26,2218.9984,2125.39051704314,-2125.39051704314,0.1398,2.45
26,2219.1508,2125.54288941515,-2125.54288941515,0.139,2.44
26,2219.3032,2125.69526178715,-2125.69526178715,0.1392,2.44
26,2219.4556,2125.84763415915,-2125.84763415915,0.1385,2.44
26,2219.608,2126.00000653115,-2126.00000653115,0.1373,2.43
26,2219.7604,2126.15237890315,-2126.15237890315,0.1427,2.41
26,2219.9128,2126.30475127516,-2126.30475127516,0.1587,2.38
26,2220.0652,2126.45712397229,-2126.45712397229,0.1712,2.37
26,2220.2176,2126.60949710426,-2126.60949710426,0.177,2.36
26,2220.37,2126.76187023624,-2126.76187023624,0.1789,2.36
26,2220.5224,2126.91424336821,-2126.91424336821,0.179,2.35
26,2220.6748,2127.06661650018,-2127.06661650018,0.1779,2.35
26,2220.8272,2127.21898963216,-2127.21898963216,0.1799,2.36
26,2220.9796,2127.37136276413,-2127.37136276413,0.1844,2.36
26,2221.132,2127.52373589611,-2127.52373589611,0.1866,2.36
26,2221.2844,2127.67610902808,-2127.67610902808,0.1856,2.35
26,2221.4368,2127.82848216005,-2127.82848216005,0.1861,2.35
26,2221.5892,2127.98085529203,-2127.98085529203,0.1899,2.35
26,2221.7416,2128.133228424,-2128.133228424,0.1926,2.35
26,2221.894,2128.28560155598,-2128.28560155598,0.1915,2.35
26,2222.0464,2128.43797468795,-2128.43797468795,0.1904,2.35
26,2222.1988,2128.59034781992,-2128.59034781992,0.1911,2.35
26,2222.3512,2128.7427209519,-2128.7427209519,0.1925,2.35
26,2222.5036,2128.89509408387,-2128.89509408387,0.1928,2.35
26,2222.656,2129.04746721584,-2129.04746721584,0.1914,2.35
26,2222.8084,2129.19984034782,-2129.19984034782,0.1905,2.35
26,2222.9608,2129.35221347979,-2129.35221347979,0.1919,2.35
26,2223.1132,2129.50458661176,-2129.50458661176,0.1941,2.34
26,2223.2656,2129.65695974374,-2129.65695974374,0.1951,2.33
26,2223.418,2129.80933287571,-2129.80933287571,0.1949,2.33
26,2223.5704,2129.96170600769,-2129.96170600769,0.1953,2.33
26,2223.7228,2130.11407913966,-2130.11407913966,0.1953,2.33
26,2223.8752,2130.26645227163,-2130.26645227163,0.1919,2.33
26,2224.0276,2130.41882540361,-2130.41882540361,0.1869,2.33
26,2224.18,2130.57119853558,-2130.57119853558,0.1812,2.33
26,2224.3324,2130.72357166755,-2130.72357166755,0.1703,2.35
26,2224.4848,2130.87594479953,-2130.87594479953,0.1531,2.4
